SignID,Sign Class,Sub Class,Color,Background Color,Legend Color,MUTCD Number,Orientation,Overall Cond,Shape,Sign Backing Material,Sign Sheeting,Sign Legend,Sign Height,Sign Length,Sign Width,Replace Year,Pole#,Alt Sign ID,Sign Rec #,X Coordinate,Y Coordinate
3010496,Directional,,Other,,,,N,Good,,Other,,E ILLINOIS ST,0,10,0,,14406,10857,1049,1017439.538,1257020.164
3010497,Directional,,Other,,,,E,Good,,Other,,S GLOVER AV,0,10,0,,14406,10858,1076,1027661.9,1255135.138
3010501,Directional,,Other,,,,E,Good,,Other,,S POPLAR ST,0,10,0,,16674,10860,1085,1020760.951,1254288.454
3010502,Directional,,Other,,,,S,Good,,Other,,E ILLINOIS ST,0,10,0,,16674,10861,1664,1021453.37,1253795.021
3010503,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,NPHTC,87,18,12,2014,15252,10863,6972,1021453.37,1253795.021
3010505,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,NPHTC,79,18,12,2014,16294,10865,4893,1019105.138,1253665.111
3010506,Regulatory,Traffic Flow,WHT,Red,White,R1-1,E,Good,Octagon,Aluminum,HIP,STOP,0,30,30,2018,12535,10866,3091,1019105.138,1253665.111
3010508,Directional,,Other,,,,N,Good,,Other,,E CALIFORNIA AV,0,10,0,,14109,10867,493,1016061.287,1255972.613
3010509,Directional,,Other,,,,E,Good,,Other,,S COTTAGE GROVE AV,0,10,0,,14109,10868,399,1021398.694,1253481.593
3010511,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,nphtc,78,18,12,2018,16191,10870,6917,1021780.14,1255163.308
3010513,Regulatory,,WHT,,,,E,Fair,,Aluminum,HIP,nphtc,79,18,12,2018,13321,10872,5451,1021780.14,1255163.308
3010514,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,nphtc,82,18,12,2018,12741,10873,5633,1018366.682,1250295.699
3010516,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,nphtc,78,18,12,2018,14120,10875,6097,1017569.267,1250319.444
3010518,Directional,,Other,,,,S,Good,,Other,,E CALIFORNIA AV,0,10,0,,12904,10876,1283,1023155.709,1252474.649
3010519,Directional,,Other,,,,E,Good,,Other,,S LYNN ST,0,10,0,,12904,10877,1012,1018008.174,1255619.867
3010520,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,nphtc,80,18,12,2018,12030,10879,7585,1019590.758,1254869.241
3010523,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,nphtc,78,18,12,2018,12207,10882,6669,1020085.1,1253160.37
3010526,Directional,,Other,,,,E,Good,,Other,,S WEBBER ST,0,10,0,,10631,10883,958,1014346.673,1259134.839
3010527,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,nphtc,79,18,12,2018,9006,10885,5108,1019044.828,1253139.79
3010529,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,nphtc,87,18,12,2018,11442,10887,5260,1019044.828,1253139.79
3010531,Directional,,Other,,,,E,Good,,Other,,S ANDERSON ST,0,10,0,,16072,10888,720,1028179.352,1249655.644
3010532,Directional,,Other,,,,S,Good,,Other,,E CALIFORNIA AV,0,10,0,,16072,10889,1377,1026724.546,1252227.836
3010533,Regulatory,,WHT,,,,E,Good,,Aluminum,Other,nphtc,80,18,12,,13165,10891,4702,1026724.546,1252227.836
3010535,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,nphtc,78,18,12,2018,16171,10893,6017,1025421.985,1252439.51
3010538,Directional,,GR,,,,S,Good,,Other,HIP,E CALIFORNIA AV,108,6,30,2025,15604,10894,1240,1025421.985,1252439.51
3010539,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,nptsos,78,18,12,2018,13092,10896,6117,1014397.893,1257756.132
3010541,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,nphtc,77,18,12,2018,10255,10898,4972,1017492.334,1253113.752
3010543,Directional,,Other,,,,E,Good,,Other,,S MAPLE ST,0,10,0,,16429,10899,820,1021726.571,1255110.854
3010544,Directional,,Other,,,,S,Good,,Other,,E CALIFORNIA AV,0,10,0,,16429,10900,1554,1021726.571,1255110.854
3010545,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,nphtc,80,18,12,2018,12145,10902,5340,1013967.453,1259063.926
3010547,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,nphtc,78,18,12,2018,11745,10904,5894,1021751.121,1246948.628
3010549,Directional,,Other,,,,E,Good,,Other,,S URBANA AV,0,10,0,,12746,10905,1691,1021751.121,1246948.628
3010550,Directional,,Other,,,,S,Good,,Other,,E CALIFORNIA AV,0,10,0,,12746,10906,1013,1018602.495,1254588.916
3010551,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,nphtc,78,18,12,2018,12494,10908,5566,1022404.576,1253795.559
3010554,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,nphtc,87,18,12,2018,10006,10910,6463,1022404.576,1253795.559
3010555,Regulatory,Traffic Flow,WHT,Red,White,R1-1,E,Fair,Octagon,Aluminum,HIP,STOP,0,30,30,2018,15871,10912,2833,1022404.576,1253795.559
3010557,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,nptsos,88,18,12,2017,13537,10913,5441,1020868.197,1254615.16
3010559,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,nptsos,89,18,12,2017,12518,10915,5031,1019427.333,1255156.452
3010561,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,nptsos,89,18,12,2017,13484,10917,5190,1020060.003,1259062.268
3010563,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,nptsos,86,18,12,2017,9436,10919,6381,1017748.58,1254569.41
3010565,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,nptsos,80,18,12,2017,10257,10921,7141,1017632.306,1250287.148
3010567,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,nptsos,85,18,12,2017,13451,10923,5060,1018245.515,1253730.797
3010569,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,nptsos,81,18,12,2017,11053,10925,5551,1020579.862,1254608.432
3010571,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,nptsos,84,18,12,2017,11599,10927,6112,1017075.059,1253626.752
3010573,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,nptsos,85,18,12,2017,13785,10929,5027,1017075.059,1253626.752
3010576,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,nptsos,82,18,12,2017,12573,10932,6674,1018081.623,1252372.386
3010578,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,nptsos,84,18,12,2017,16329,10934,5336,1016594.654,1251799.036
3010580,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,nptsos,86,18,12,2017,12597,10936,6298,1020173.155,1252354.415
3010582,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,nptsos,85,18,12,2017,15549,10938,7344,1020173.155,1252354.415
3010586,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,nptsos,85,18,12,2017,10528,10941,7302,1017950.584,1255236.863
3010588,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,nptsos,84,18,12,2017,15822,10943,5335,1017950.584,1255236.863
3010591,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,nptsos,81,18,12,2017,10242,10946,6989,1017950.584,1255236.863
3010593,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,nptsos,89,18,12,2017,14271,10948,5146,1017950.584,1255236.863
3010594,Regulatory,Traffic Flow,WHT,Red,White,R1-1,W,Good,Octagon,Aluminum,HIP,STOP,0,30,30,2017,13124,10950,2680,1016138.225,1257730.93
3010596,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,nptsos,86,18,12,2018,12118,10951,6512,1028775.483,1254601.465
3010598,Directional,,Other,,,,E,Good,,Other,,S JOHNSON AV,0,10,0,,13187,10953,370,1028775.483,1254601.465
3010599,Directional,,Other,,,,N,Good,,Other,,E ILLINOIS ST,0,10,0,,13187,10954,425,1020994.103,1245021.335
3010600,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,nptsos,85,18,12,2018,13187,10955,4915,1020994.103,1245021.335
3010602,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,nptsos,85,18,12,2018,14929,10957,5649,1013940.242,1256364.376
3010604,Directional,,Other,,,,E,Good,,Other,,S LYNN ST,0,10,0,,15032,10959,450,1015743.108,1255529.97
3010605,Directional,,Other,,,,S,Good,,Other,,E ILLINOIS ST,0,10,0,,15032,10960,1339,1023046.257,1251300.097
3010606,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,nptsos,90,18,12,2018,15032,10961,5492,1023046.257,1251300.097
3010608,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,nptsos,86,18,12,2018,14082,10963,5141,1014172.572,1257407.916
3010610,Directional,,Other,,,,E,Good,,Other,HIP,S WEBBER ST,108,10,6,,14131,10965,1583,1016643.348,1255516.041
3010611,Directional,,Other,,,,S,Good,,Other,HIP,E ILLINOIS ST,108,10,6,,14131,10966,558,1030512.098,1255210.802
3010613,Regulatory,Traffic Flow,WHT,Red,White,R1-1,S,Critical,Octagon,Aluminum,HIP,STOP,0,30,30,2017,15492,10969,2926,1030512.098,1255210.802
3010616,Regulatory,,WHT,,,,N,Good,,Aluminum,HIP,nphtc,81,18,12,2015,14027,10971,5594,1016864.27,1256016.766
3010618,Regulatory,,WHT,,,,N,Good,,Aluminum,HIP,nphtc,83,18,12,2015,10439,10973,5420,1022969.048,1248005.368
3010619,Regulatory,Traffic Flow,RD,Red,White,R1-1,N,Good,Octagon,Aluminum,HIP,STOP,0,30,30,2027,9806,10974,2497,1022969.048,1248005.368
3010620,Regulatory,,WHT,,,,N,Good,,Aluminum,HIP,nphtc,77,18,12,2015,9369,10975,5982,1014839.56,1260352.253
3010622,Regulatory,,WHT,,,,N,Good,,Aluminum,HIP,nphtc,75,18,12,2015,14851,10977,6878,1026529.391,1241988.987
3010624,Regulatory,,WHT,,,,N,Good,,Aluminum,HIP,nphtc,83,18,12,2015,13084,10978,6099,1026529.391,1241988.987
3010629,Regulatory,,WHT,,,,N,Good,,Aluminum,HIP,nphtc,79,18,12,2015,9216,10983,5026,1019057.19,1253093.387
3010631,Directional,,Other,,,,E,Good,,Other,HIP,S WEBBER ST,108,6,30,,12354,10984,769,1020106.031,1252372.354
3010632,Directional,,GR,,,,N,Good,,Other,HIP,E WASHINGTON ST,108,6,30,2033,12354,10985,1169,1020106.031,1252372.354
3010633,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,nphtc,78,18,12,2012,15059,10986,7403,1030838.869,1252475.628
3010635,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,nphtc,81,18,12,2012,13022,10987,4956,1017186.762,1253662.326
3010637,Regulatory,Traffic Flow,RD,Red,White,R1-1,S,Fair,Octagon,Aluminum,HIP,STOP,0,30,30,2020,13795,10989,3054,1026710.398,1252322.526
3010639,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,nptsos,85,18,12,2012,9531,10990,5003,1026710.398,1252322.526
3010641,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,nptsos,86,18,12,2012,10229,10992,5539,1026710.398,1252322.526
3010644,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,nptsos,87,18,12,2018,10179,10994,6559,1016091.663,1264147.282
3010646,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,nptsos,85,18,12,2018,16275,10996,4921,1016091.663,1264147.282
3010648,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,nptsos,87,18,12,2018,12467,10998,6625,1022781.303,1251750.83
3010650,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,nptsos,84,18,12,2018,15714,11000,5781,1024700.08,1254495.735
3010652,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,nptsos,80,18,12,2018,14843,11002,5182,1023009.823,1255115.822
3010654,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,nptsos,78,18,12,2018,12195,11004,6356,1015724.44,1258531.718
3010656,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,nptsos,76,18,12,2018,9912,11006,6073,1019024.461,1256419.893
3010658,Directional,,Other,,,,E,Good,,Other,,S URBANA AV,0,10,0,,8720,11008,551,1019024.461,1256419.893
3010659,Directional,,Other,,,,S,Good,,Other,,E ILLINOIS ST,0,10,0,,8720,11009,777,1025106.531,1246706.018
3010661,Regulatory,Parking,WHT,White,Red,R7-1,E,Critical,Rectangle,Aluminum,HIP,NO PARKING ANYTIME,0,12,18,2018,10301,11011,4231,1025106.531,1246706.018
3010663,Regulatory,Parking,WHT,White,Red,R7-1,W,Good,Rectangle,Aluminum,HIP,NO PARKING ANYTIME,0,12,18,2017,12226,11013,4229,1019862.526,1247091.688
3010664,Regulatory,,WHT,,,,W,Fair,,Aluminum,HIP,nphtc,79,18,12,2017,11697,11015,5371,1017477.459,1252034.958
3010667,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,nphtc,81,18,12,2017,13592,11017,6355,1016339.944,1251357.248
3010671,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,nphtc,82,18,12,2017,13939,11019,6728,1021369.227,1246609.483
3010673,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,nphtc,81,18,12,2017,10228,11021,4990,1021369.227,1246609.483
3010675,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,nohtc,80,18,12,2017,9779,11024,5296,1016161.128,1250554.376
3010677,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,nphtc,80,18,12,2017,11412,11026,5443,1024490.536,1260361.058
3010679,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,nphtc,79,18,12,2017,13864,11028,6295,1024490.536,1260361.058
3010684,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,nphtc,82,18,12,2017,16120,11033,5807,1019428.135,1258367.81
3010686,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,nphtc,81,18,12,2017,15977,11035,6845,1019755.032,1255251.406
3010688,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,nptsos,81,18,12,2017,9820,11036,6261,1019755.032,1255251.406
3010689,Regulatory,Traffic Flow,WHT,Red,White,R1-1,W,Good,Octagon,Aluminum,HIP,STOP,0,30,30,2017,16908,11038,2897,1019755.032,1255251.406
3010693,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,NPHTC,86,18,12,2014,14449,11040,7514,1021745.423,1245073.732
3010695,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,NPHTC,79,18,12,2014,15029,11043,5844,1021745.423,1245073.732
3010699,Regulatory,Traffic Flow,WHT,Red,White,R1-1,W,Fair,Octagon,Aluminum,HIP,STOP,0,30,30,2017,9792,11046,3307,1015000.109,1257634.782
3010700,Regulatory,,WHT,,,,N,Good,,Aluminum,HIP,NPHTC,85,18,12,2015,10618,11047,5199,1021283.381,1265690.43
3010704,Regulatory,,WHT,,,,N,Good,,Aluminum,HIP,NPHTC,80,18,12,2015,13573,11051,6807,1021283.381,1265690.43
3010705,Directional,,Other,,,,N,Good,,Other,,E OREGON ST,0,10,0,,9488,11052,1181,1019787.273,1255313.668
3010706,Directional,,Other,,,,E,Good,,Other,,S GLOVER AV,0,10,0,,9488,11053,933,1022131.448,1254574.664
3010710,Directional,,Other,,,,S,Good,,Other,,E OREGON ST,0,10,0,,12436,11055,1062,1024201.265,1244048.797
3010712,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,NPTSOS,78,18,12,2014,10279,11058,6752,1022413.987,1253814.884
3010713,Regulatory,Traffic Flow,WHT,Red,White,R1-1,E,Good,Octagon,Aluminum,HIP,STOP,0,30,30,2018,11505,11059,2835,1017889.092,1252673.497
3010714,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,nphtc,78,18,12,2021,16137,11060,6148,1017889.092,1252673.497
3010716,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,nphtc,80,18,12,2018,16695,11062,6055,1018484.219,1251921.912
3010718,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,nphtc,78,18,12,2012,15065,11064,6784,1017937.134,1251047.426
3010719,Regulatory,Traffic Flow,RD,Red,White,R1-1,S,Fair,Octagon,Aluminum,HIP,STOP,0,30,30,2020,15729,11065,3031,1016763.757,1257657.597
3010720,Regulatory,,WHT,,,,S,Fair,,Aluminum,HIP,nphtc,78,18,12,2012,15623,11066,7420,1016763.757,1257657.597
3010721,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,nphtc,81,18,12,2012,13029,11067,7271,1015652.023,1249720.575
3010722,Regulatory,Traffic Flow,RD,Red,White,R1-1,S,Critical,Octagon,Aluminum,HIP,STOP,0,30,30,2020,11160,11068,2389,1015652.023,1249720.575
3010724,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,nptsos,86,18,12,2012,11067,11069,6169,1016207.018,1251669.123
3010726,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,nptsos,86,18,12,2012,8641,11071,5886,1016207.018,1251669.123
3010728,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,nptsos,84,18,12,2012,12397,11073,7083,1016207.018,1251669.123
3010730,Regulatory,,WHT,,,,N,Good,,Aluminum,HIP,nphtc,84,18,12,2015,13093,11075,5123,1016207.018,1251669.123
3010734,Regulatory,,WHT,,,,N,Good,,Aluminum,HIP,nphtc,80,18,12,2015,14924,11079,7381,1016207.018,1251669.123
3010737,Regulatory,,WHT,,,,N,Good,,Aluminum,HIP,nptsos,83,18,12,2015,10743,11080,6297,1016207.018,1251669.123
3010739,Regulatory,,WHT,,,,N,Good,,Aluminum,HIP,nptsos,85,18,12,2015,9438,11082,7626,1024129.619,1247242.514
3010741,Directional,,Other,,,,E,Good,,Other,,S JOHNSON AV,0,10,0,,14784,11084,1456,1024114.657,1251442.104
3010742,Directional,,Other,,,,N,Good,,Other,,E CALIFORNIA AV,0,10,0,,14784,11085,927,1026381.608,1249910.402
3010744,Regulatory,,WHT,,,,N,Good,,Aluminum,HIP,nptsos,80,18,12,2015,12130,11086,7125,1026381.608,1249910.402
3010746,Regulatory,,WHT,,,,N,Good,,Aluminum,HIP,nptsos,88,18,12,2015,10239,11088,5415,1026381.608,1249910.402
3010747,Regulatory,Traffic Flow,RD,Red,White,R1-1,N,Fair,Octagon,Aluminum,HIP,STOP,0,30,30,2027,13021,11090,3283,1019732.114,1255261.278
3010749,Directional,,Other,,,,W,Good,,Other,,S WABASH AV,0,10,0,,15919,11091,433,1014801.173,1255031.881
3010750,Directional,,Other,,,,N,Good,,Other,,E OREGON ST,0,10,0,,15919,11092,352,1020127.265,1251441.259
3010751,Regulatory,,WHT,,,,N,Good,,Aluminum,HIP,nphtc,77,18,12,2015,8979,11094,5115,1020127.265,1251441.259
3010756,Regulatory,,WHT,,,,N,Good,,Aluminum,HIP,nphtc,77,18,12,2015,15481,11099,5826,1020127.265,1251441.259
3010758,Directional,,Other,,,,N,Good,,Other,,E WASHINGTON ST,0,10,0,,9958,11100,574,1022199.997,1250571.665
3010759,Directional,,Other,,,,E,Good,,Other,,S WABASH AV,0,10,0,,9958,11101,464,1022199.997,1250571.665
3010760,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,nphtc,84,18,12,2012,14459,11102,7081,1016364.821,1251027.537
3010763,Regulatory,,WHT,,,,E,Good,,Aluminum,High Intensity,nphtc,81,18,12,2018,12116,11105,5192,1022729.766,1255419.063
3010765,Directional,,GR,,,,E,Good,,Other,HIP,S GROVE ST,108,6,36,2026,9578,11106,465,1017076.006,1254515.59
3010766,Directional,,Other,,,,S,Good,,Other,,E OREGON ST,0,10,0,,9578,11107,1084,1017076.006,1254515.59
3010767,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,nphtc,79,18,12,2018,11527,11109,5884,1020174.966,1251698.935
3010769,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,nphtc,80,18,12,2018,14303,11111,6637,1020174.966,1251698.935
3010774,Warning,Vehicular Traffic,Y,Yellow,Black,W11-5,E,Good,Diamond,Aluminum,HIP,FARM VEHICLE,0,30,30,2017,14548,11112,8594,1020174.966,1251698.935
3010775,Regulatory,,WHT,,,,E,Good,,Aluminum,HIP,Speed Limit 45,87,30,24,2021,16032,11113,3887,1020174.966,1251698.935
3010778,Informational,Road Information,WHT,White,Black,M4-5,W,Good,Rectangle,Aluminum,HIP,TO,0,24,12,2020,12073,11115,1806,1028110.738,1252128.503
3010779,Informational,Road Information,WHT,Blue,White,M1-1,W,Good,Shield,Aluminum,HIP,INTERSTATE ROUTE SIGN (1 OR 2 DIGITS),0,24,24,2017,12073,11114,1797,1016557.641,1249984.047
3010780,Guide,,WHT,,,,W,Good,,Aluminum,HIP,left arrow,70,15,21,2020,12073,11116,1825,1020050.134,1257665.357
3010781,Warning,Advance Traffic Control,Y,Yellow,Black,W3-3,W,Good,Diamond,Aluminum,HIP,SIGNAL AHEAD,0,30,30,2017,14572,11117,9156,1020066.936,1258465.99
3010782,Warning,,Y,,,,W,Critical,,Aluminum,HIP,LINCOLN AVE,60,12,24,2020,14572,11118,8941,1018889.899,1245600.695
3010783,Directional,,WHT,,,,W,Good,,Aluminum,HIP,"UNIVERSITY, OF, ILLINOIS",94,30,30,2020,15568,11119,46,1018889.899,1245600.695
3010784,Warning,Non-Vehicular Traffic,Y,Yellow,Black,W11-3,W,Good,Diamond,Aluminum,HIP,DEER,0,30,30,2020,8792,11120,8593,1018889.899,1245600.695
3010787,Warning,,Y,,,,W,Good,,Aluminum,HIP,RACE ST,56,12,24,2020,14377,11121,8936,1018897.911,1253394.228
3010789,Regulatory,Traffic Flow,Other,Red,White,R1-1,N,Good,Octagon,Other,,STOP,0,30,30,,17052,2546,3264,1015807.988,1266736.397
3010790,Directional,,Other,,,,E,Good,,Other,,PHILO ST,0,10,0,,15561,11122,1429,1018183.589,1249752.352
3010791,Directional,,Other,,,,N,Good,,Other,,BRIARCLIFF DR,0,10,0,,15561,11123,911,1018183.589,1249752.352
3010793,Directional,,Other,,,,E,Good,,Other,,S GROVE ST,0,10,0,,12445,11125,1515,1029078.268,1251679.793
3010794,Directional,,Other,,,,N,Good,,Other,,E FLORIDA AV,0,10,0,,12445,11126,588,1016200.077,1251994.944
3010797,Regulatory,,Other,,,,N,Good,,Other,,NO TURN ON RED WHEN PEDESTRIANS ARE PRESENT,0,0,0,,14934,11128,4848,1016200.077,1251994.944
3010798,Informational,Bicycle Traffic,Other,Green,White,D1-1c,N,Good,Rectangle,Other,,BICYCLE DESTINATION AND ARROW AND DISTANCE (1 LINE),0,0,6,,14934,11127,293,1016200.077,1251994.944
3010799,Regulatory,,Other,,,,N,Good,,Other,,NO TURN ON RED WHEN PEDESTRIANS ARE PRESENT,0,0,0,,14934,11129,4851,1016200.077,1251994.944
3010804,Regulatory,,Other,,,,NW,Good,,Other,,,0,30,24,,9299,11136,3891,1016200.077,1251994.944
3010805,Warning,Supplemental Information,FY,Yellow,Black,W16-9p,SE,Good,Rectangle,Aluminum,HIP,AHEAD (PLAQUE),0,24,12,2018,14717,11139,9003,1016200.077,1251994.944
3010808,Directional,,Other,,,,E,Good,,Other,,S LIERMAN AV,0,10,0,,15260,11142,462,1029435.561,1246961.431
3010809,Directional,,Other,,,,N,Good,,Other,,COUNTRY SQUIRE DR,0,10,0,,9245,11145,1115,1029435.561,1246961.431
3010810,Regulatory,,WHT,,,,NW,Good,,Aluminum,HIP,NPTSOS,75,18,12,2014,11718,11147,5877,1024171.403,1245340.145
3010811,Regulatory,,WHT,,,,S,Good,,Aluminum,HIP,NPHTA,79,18,12,2012,15949,11148,5661,1028687.223,1249792.45
3010816,Other,,WHT,,,,W,Good,,Aluminum,HIP,urbana 41250,113,24,30,2020,13511,11152,8448,1018690.584,1254984.356
3010820,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,sl35,88,30,24,2020,16225,11154,3832,1018690.584,1254984.356
3010821,Informational,,Other,,,,W,Good,,Other,,,0,0,0,,8921,11156,1760,1020069.639,1256208.801
3010823,Informational,Road Information,WHT,White,Black,M4-5,W,Good,Rectangle,Aluminum,HIP,TO,0,24,12,2020,9502,11158,1808,1020069.639,1256208.801
3010824,Informational,Road Information,WHT,Blue,White,M1-1,W,Good,Shield,Aluminum,HIP,INTERSTATE ROUTE SIGN (1 OR 2 DIGITS),0,24,24,2017,9502,11157,1799,1019418.169,1259039.619
3010825,Informational,Road Information,WHT,Green,White,M6-3,W,Good,Rectangle,Aluminum,HIP,STRAIGHT DIRECTIONAL ARROW,0,21,15,2020,9502,11159,1876,1020705.75,1246603.821
3010829,Warning,Non-Vehicular Traffic,FY,Yellow,Black,W11-2,W,Fair,Diamond,Aluminum,HIP,PEDESTRIAN,0,30,30,2018,14541,11164,8528,1020705.75,1246603.821
3010830,Warning,Supplemental Information,FY,Yellow,Black,W16-9p,W,Good,Rectangle,Aluminum,HIP,AHEAD (PLAQUE),0,24,12,2018,14541,11165,8958,1026193.127,1256583.152
3010832,Warning,Non-Vehicular Traffic,FY,Yellow,Black,W11-2,W,Good,Diamond,Aluminum,HIP,PEDESTRIAN,0,30,30,2018,15938,11167,8570,1014733.742,1258768.548
3010833,Warning,Supplemental Information,FY,Yellow,Black,W16-7p,W,Good,Rectangle,Aluminum,HIP,DOWNWARD DIAGONAL ARROW (PLAQUE),0,24,12,2018,15938,11168,8806,1014733.742,1258768.548
3010835,Informational,Road Information,WHT,White,Black,M4-5,W,Good,Rectangle,Aluminum,HIP,TO,0,24,12,2020,15585,11170,1811,1014733.742,1258768.548
3010836,Informational,Road Information,WHT,Blue,White,M1-1,W,Good,Shield,Aluminum,HIP,INTERSTATE ROUTE SIGN (1 OR 2 DIGITS),0,24,24,2017,15585,11169,1800,1031754.73,1256522.974
3010837,Guide,,WHT,,,,W,Good,,Aluminum,HIP,arrow,113,15,21,2020,15585,11171,1823,1017843.641,1252368.18
3010840,Regulatory,,WHT,,,,W,Fair,,Aluminum,HIP,npes,74,18,12,2017,16849,11173,7615,1017025.101,1255135.047
3010841,Regulatory,,WHT,,,,E,Fair,,Aluminum,HIP,npes,73,18,12,2018,16849,11174,6098,1029209.859,1253403.099
3010843,Warning,,FY,,,,W,Good,,Aluminum,HIP,rle,77,30,30,2018,11393,11177,9237,1019168.228,1253107.917
3010844,Warning,,FY,,,,W,Good,,Aluminum,HIP,bs,71,6,18,2018,11393,11178,9260,1024177.214,1244401.753
3010848,Informational,Bicycle Traffic,Other,Green,White,D1-1c,W,Good,Rectangle,Other,,BICYCLE DESTINATION AND ARROW AND DISTANCE (1 LINE),0,0,6,,14793,11180,301,1018875.146,1249709.288
3010850,Regulatory,Pedestrian Traffic,Other,White,Black,R10-3,SW,Good,Rectangle,Other,,PEDESTRIAN PUSH BUTTON FOR WALK (SYMBOL),0,9,12,,14793,11179,2126,1018875.146,1249709.288
3010852,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,sl30,87,30,24,2020,14467,11186,3662,1018683.488,1253087.315
3010855,Warning,,WHT,,,,W,Good,,Aluminum,HIP,rlmy,86,30,30,2020,8592,11188,9254,1014313.039,1257756.63
3010857,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,nptsos,84,18,12,2017,10017,11190,6484,1014313.039,1257756.63
3010863,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,NOTICE PARKING A VEHICLE IN EXCESS OF 72 HRS ...,82,30,24,2020,12521,11195,7744,1022675.474,1245615.983
3010865,Regulatory,,WHT,,,,W,Good,,Aluminum,HIP,sl35,100,30,24,2020,9622,11197,3811,1022675.474,1245615.983
3010866,Regulatory,,FY,,,,W,Good,,Aluminum,HIP,nptsos,88,18,12,2015,12412,11199,7511,1018578.241,1254546.993
